report_year,utility_id_ferc1,utility_name_ferc1,seller_name,,Demand Charges,Average Monthly Billing Demand (MW),Energy Charges,Energy Purchased (MWh),Other Charges,purchase_type_code,Total Settlemrent ($),state,Demand Price ($/monthly avg MW),Energy Price ($/MWh)
1994,297,Mississippi Power Company,tennessee valley auth,,,,164249,7581,,OS,164249,MA,,21.66587521
1994,297,Mississippi Power Company,florida power corp,,,,73914,1791,,OS,73914,MA,,41.26968174
1994,297,Mississippi Power Company,association,,,,85347,2035,,OS,85347,MA,,41.93955774
1994,297,Mississippi Power Company,city of tallahassee,,,,7449,225,,OS,7449,MA,,33.10666667
1994,297,Mississippi Power Company,loop interchange,,,,,344,,OS,,MA,,0
1994,297,Mississippi Power Company,total,,627591,,70614462,3748250,11843,,71253896,MA,,18.83931488
1995,297,Mississippi Power Company,associated companies,,1110513,,56622939,2791059,43156,OS,57776608,MA,,20.28725978
1995,297,Mississippi Power Company,duke power,,,,522120,22672,,OS,522120,MA,,23.02928723
1995,297,Mississippi Power Company,south carolina e&g,,,,81384,2896,,OS,81384,MA,,28.10220994
1995,297,Mississippi Power Company,mid south,,,,2315711,125098,,OS,2315711,MA,,18.51117524
1995,297,Mississippi Power Company,florida power & light,,,,705406,17811,,OS,705406,MA,,39.60507552
1995,297,Mississippi Power Company,jacksonville elec auth,,50014,,44723,818,,OS,94737,MA,,54.67359413
1995,297,Mississippi Power Company,south carolina psa,,6269,,109086,4402,,OS,115355,MA,,24.78100863
1995,297,Mississippi Power Company,cajun elec pwr assn,,,,156537,8166,,OS,156537,MA,,19.16936076
1995,297,Mississippi Power Company,tennessee valley auth,,,,683655,34512,,OS,683655,MA,,19.8091968
1995,297,Mississippi Power Company,florida power corp,,,,266615,5515,,OS,266615,MA,,48.34360834
1995,297,Mississippi Power Company,various co-econ purc,,,,403149,17033,,,403149,MA,,23.66870193
1995,297,Mississippi Power Company,mid south-econ part,,,,,407,,,,MA,,0
1995,297,Mississippi Power Company,cajun elec-econ part,,,,,140,,,,MA,,0
1995,297,Mississippi Power Company,association,,,,3300,4158,,OS,3300,MA,,0.793650794
1995,297,Mississippi Power Company,city of tallahassee,,,,11064,436,,OS,11064,MA,,25.37614679
1995,297,Mississippi Power Company,loop interchange & trans service,,,,,1008,,OS,,MA,,0
1995,297,Mississippi Power Company,chevron,,,,649536,43799,,,649536,MA,,14.82992762
1995,297,Mississippi Power Company,coast electric/pearl river,,,,10778,,,,10778,MA,,
1995,297,Mississippi Power Company,total,,1166796,,62586003,3079930,43156,,63795955,MA,,20.32059268
1996,297,Mississippi Power Company,associated companies,,3233834,,30008146,1375689,2955,OS,33244935,MA,,21.8131758
1996,297,Mississippi Power Company,duke power,,,,543625,22029,,OS,543625,MA,,24.67769758
1996,297,Mississippi Power Company,south carolina e&g,,,,242127,9946,,OS,242127,MA,,24.34415846
1996,297,Mississippi Power Company,mid south/entergy,,,,436167,15671,,OS,436167,MA,,27.83274839
1996,297,Mississippi Power Company,florida power & light,,,,1123524,32080,,OS,1123524,MA,,35.02256858
1996,297,Mississippi Power Company,jacksonville electric auth.,,,,44691,1356,,OS,44691,MA,,32.9579646
1996,297,Mississippi Power Company,south carolina psa,,,,128809,4888,,OS,128809,MA,,26.35208674
1996,297,Mississippi Power Company,cajun electric power assn,,,,147787,5907,,OS,147787,MA,,25.01896056
1996,297,Mississippi Power Company,tennessee valley authority,,,,590742,25315,,OS,590742,MA,,23.3356508
1996,297,Mississippi Power Company,florida power corp.,,10189,,89862,2090,,OS,100051,MA,,42.99617225
1996,297,Mississippi Power Company,various co-econ purc,,856781,,13476447,713201,,,14333228,MA,,18.89572084
1996,297,Mississippi Power Company,association,,,,,4979,,OS,,MA,,0
1996,297,Mississippi Power Company,city of tallahassee,,,,20962,656,,OS,20962,MA,,31.95426829
1996,297,Mississippi Power Company,loop interchange & trans service,,,,,4073,,OS,,MA,,0
1996,297,Mississippi Power Company,chevron,,,,231938,14793,,,231938,MA,,15.67890218
1996,297,Mississippi Power Company,coast electric/pearl river,,,,16385,,,,16385,MA,,
1996,297,Mississippi Power Company,total,,4100804,,47101212,2232673,2955,,51204971,MA,,21.09633251
1997,297,Mississippi Power Company,associated companies,,6548018,,31245481,1727558,772,OS,37794271,MA,,18.08650187
1997,297,Mississippi Power Company,duke power,,,,851423,31927,,OS,851423,MA,,26.66780468
1997,297,Mississippi Power Company,south carolina e&g,,,,322407,11224,,OS,322407,MA,,28.72478617
1997,297,Mississippi Power Company,mid south/entergy,,,,339283,10689,,OS,339283,MA,,31.74132286
1997,297,Mississippi Power Company,florida power & light,,,,638336,14485,,OS,638336,MA,,44.06876079
1997,297,Mississippi Power Company,jacksonville elect. auth.,,,,,7,,OS,,MA,,0
1997,297,Mississippi Power Company,south carolina psa,,,,34555,2151,,OS,34555,MA,,16.06462111
1997,297,Mississippi Power Company,cajun electric power association,,,,108238,4655,,OS,108238,MA,,23.25198711
1997,297,Mississippi Power Company,tennessee valley authority,,,,463108,23402,,OS,463108,MA,,19.78924878
1997,297,Mississippi Power Company,florida power corp,,567,,120435,3651,,OS,121002,MA,,32.98685292
1997,297,Mississippi Power Company,various co-econ purchases,,1490287,,10064279,330336,,,11554566,MA,,30.46679442
1997,297,Mississippi Power Company,association,,,,71845,167,,OS,71845,MA,,430.2095808
1997,297,Mississippi Power Company,city of tallahassee,,,,6685,186,,OS,6685,MA,,35.94086022
1997,297,Mississippi Power Company,loop interchange & trans. service,,,,,3435,,OS,,MA,,0
1997,297,Mississippi Power Company,coast electric/pearl river,,,,24598,,,,24598,MA,,
1997,297,Mississippi Power Company,total,,8038872,,44290673,2163873,772,,52330317,MA,,20.46824051
1998,297,Mississippi Power Company,associated companies,,1568660,,34449924,1498033,18683,OS,36037267,MA,,22.99677243
1998,297,Mississippi Power Company,duke power,,,,1737152,53608,,OS,1737152,MA,,32.40471571
1998,297,Mississippi Power Company,south carolina e&g,,,,532526,15592,,OS,532526,MA,,34.15379682
1998,297,Mississippi Power Company,mid south/entergy,,,,308004,10071,,OS,308004,MA,,30.58325886
1998,297,Mississippi Power Company,florida power & light,,,,1791176,39016,,OS,1791176,MA,,45.90875538
1998,297,Mississippi Power Company,jacksonville elect. auth.,,,,127,6,,OS,127,MA,,21.16666667
1998,297,Mississippi Power Company,cajun electric power association,,,,7724,82,,OS,7724,MA,,94.19512195
1998,297,Mississippi Power Company,tennessee valley authority,,,,1033644,42108,,OS,1033644,MA,,24.54744942
1998,297,Mississippi Power Company,florida power corp,,,,318273,7522,,OS,318273,MA,,42.31228397
1998,297,Mississippi Power Company,various co-econ purchases,,3011000,,23978864,698428,,,26989864,MA,,34.33262126
1998,297,Mississippi Power Company,association,,,,98435,,,OS,98435,MA,,
1998,297,Mississippi Power Company,city of tallahassee,,,,678,13,,OS,678,MA,,52.15384615
1998,297,Mississippi Power Company,loop interchange & trans. service,,,,,15467,,OS,,MA,,0
1998,297,Mississippi Power Company,chevron,,,,1042764,65113,,,1042764,MA,,16.01468217
1998,297,Mississippi Power Company,coast electric/pearl river,,,,11377,,,,11377,MA,,
1998,297,Mississippi Power Company,total,,4579660,,65310668,2445059,18683,,69909011,MA,,26.71128509
1999,297,Mississippi Power Company,associated companies,,2193902,,28747708,1157209,64910,OS,31006520,MA,,24.84227827
1999,297,Mississippi Power Company,duke power,,,,1134562,40072,,OS,1134562,MA,,28.31308644
1999,297,Mississippi Power Company,south carolina e&g,,,,591387,18659,,OS,591387,MA,,31.6944638
1999,297,Mississippi Power Company,mid south/entergy,,,,419440,13711,,OS,419440,MA,,30.59149588
1999,297,Mississippi Power Company,florida power & light,,,,1371799,20242,,OS,1371799,MA,,67.7699338
1999,297,Mississippi Power Company,south carolina psa,,,,3490,186,,OS,3490,MA,,18.76344086
1999,297,Mississippi Power Company,tennessee valley authority,,,,1120562,42873,,OS,1120562,MA,,26.13677606
1999,297,Mississippi Power Company,florida power corp,,,,207983,6073,,OS,207983,MA,,34.24715956
1999,297,Mississippi Power Company,various co-econ purchases,,4434819,,30231947,640095,,,34666766,MA,,47.23040642
1999,297,Mississippi Power Company,association,,,,460212,,,OS,460212,MA,,
1999,297,Mississippi Power Company,city of tallahassee,,,,5049,120,,OS,5049,MA,,42.075
1999,297,Mississippi Power Company,loop interchange & trans. service,,,,,24468,,OS,,MA,,0
1999,297,Mississippi Power Company,coast electric/pearl river,,,,98414,,,,98414,MA,,
1999,297,Mississippi Power Company,total,,6628721,,64392553,1963708,64910,,71086184,MA,,32.79130757
2000,297,Mississippi Power Company,associated companies,,2630388,,48421979,1582136,4161,OS,51056528,MA,,30.60544669
2000,297,Mississippi Power Company,duke power,,,,2130773,63523,,OS,2130773,MA,,33.54333076
2000,297,Mississippi Power Company,south carolina e&g,,,,1048685,30231,,OS,1048685,MA,,34.6890609
2000,297,Mississippi Power Company,mid south/entergy,,,,611842,11750,,OS,611842,MA,,52.07165957
2000,297,Mississippi Power Company,florida power & light,,,,1375088,21505,,OS,1375088,MA,,63.942711
2000,297,Mississippi Power Company,tennessee valley authority,,,,2007209,65634,,OS,2007209,MA,,30.58184782
2000,297,Mississippi Power Company,florida power corp,,,,319567,7287,,OS,319567,MA,,43.85439824
2000,297,Mississippi Power Company,various co-econ purchases,,2612472,,45744803,885252,,,48357275,MA,,51.67432889
2000,297,Mississippi Power Company,south ms electric power,,,,145360,,,,145360,MA,,
2000,297,Mississippi Power Company,association,,,,6969,400,,OS,6969,MA,,17.4225
2000,297,Mississippi Power Company,city of tallahassee,,,,,1906,,OS,,MA,,0
2000,297,Mississippi Power Company,loop interchange & trans. service,,,,5800,345,,OS,5800,MA,,16.8115942
2000,297,Mississippi Power Company,coast electric/pearl river,,,,73808,,,,73808,MA,,
2000,297,Mississippi Power Company,total,,5242860,,101891883,2669969,4161,,107138904,MA,,38.16219701
2001,297,Mississippi Power Company,associated companies,,2819494,,51170553,1612921,,OS,53990047,MA,,31.72539325
2001,297,Mississippi Power Company,duke power,,,,1061504,24592,,OS,1061504,MA,,43.16460638
2001,297,Mississippi Power Company,south carolina e&g,,,,289860,7108,,OS,289860,MA,,40.77940349
2001,297,Mississippi Power Company,mid south/entergy,,,,248609,5198,,OS,248609,MA,,47.82781839
2001,297,Mississippi Power Company,florida power & light,,,,143136,2685,,OS,143136,MA,,53.30949721
2001,297,Mississippi Power Company,tennessee valley authority,,,,3783713,94240,,OS,3783713,MA,,40.14975594
2001,297,Mississippi Power Company,florida power corp,,,,76029,1860,,OS,76029,MA,,40.87580645
2001,297,Mississippi Power Company,various co-econ purchases,,-101392,,35571207,407682,,,35469815,MA,,87.25233638
2001,297,Mississippi Power Company,association,,,,98662,,,OS,98662,MA,,
2001,297,Mississippi Power Company,city of tallahassee,,,,4044,228,,OS,4044,MA,,17.73684211
2001,297,Mississippi Power Company,loop interchange & trans. service,,,,,-3597,,OS,,MA,,0
2001,297,Mississippi Power Company,coast electric/pearl river,,,,79088,,,,79088,MA,,
2001,297,Mississippi Power Company,total,,2718102,,92526405,2152917,,,95244507,MA,,42.9772281
2002,297,Mississippi Power Company,associated companies,,,,32783001,1443772,,OS,32783001,MA,,22.70649452
2002,297,Mississippi Power Company,duke power,,,,800446,23524,,OS,800446,MA,,34.02678116
2002,297,Mississippi Power Company,south carolina e&g,,,,92237,3402,,OS,92237,MA,,27.11258083
2002,297,Mississippi Power Company,mid south/entergy,,,,125270,3025,,OS,125270,MA,,41.41157025
2002,297,Mississippi Power Company,florida power & light,,,,78854,1701,,OS,78854,MA,,46.3574368
2002,297,Mississippi Power Company,tennessee valley authority,,,,145853,5860,,OS,145853,MA,,24.88959044
2002,297,Mississippi Power Company,florida power corp,,,,29718,697,,OS,29718,MA,,42.63701578
2002,297,Mississippi Power Company,various co-econ purchases,,-59954,,17079664,473037,,,17019710,MA,,36.10640182
2002,297,Mississippi Power Company,total,,-59954,,51392490,1866418,,,51332536,MA,,27.53535917
2002,297,Mississippi Power Company,association,,,,157735,,,OS,157735,MA,,
2002,297,Mississippi Power Company,city of tallahassee,,,,529,37,,OS,529,MA,,14.2972973
2002,297,Mississippi Power Company,loop interchange & trans. service,,,,,-88993,,OS,,MA,,0
2002,297,Mississippi Power Company,chevron,,,,7793,356,,,7793,MA,,21.89044944
2002,297,Mississippi Power Company,coast electric/pearl river,,,,91390,,,,91390,MA,,
2003,297,Mississippi Power Company,associated companies,,257207,,74416515,3138985,,OS,74673722,MA,,23.70719038
2003,297,Mississippi Power Company,duke power,,,,127906,2855,,OS,127906,MA,,44.80070053
2003,297,Mississippi Power Company,south carolina e&g,,,,17797,178,,OS,17797,MA,,99.98314607
2003,297,Mississippi Power Company,mid south/entergy,,,,86574,1537,,OS,86574,MA,,56.32661028
2003,297,Mississippi Power Company,florida power & light,,,,37380,499,,OS,37380,MA,,74.90981964
2003,297,Mississippi Power Company,tennessee valley authority,,,,59097,1686,,OS,59097,MA,,35.05160142
2003,297,Mississippi Power Company,florida power corp,,,,15693,242,,OS,15693,MA,,64.84710744
2003,297,Mississippi Power Company,various co-econ purchases,,,,18787045,785906,,,18787045,MA,,23.90495174
2003,297,Mississippi Power Company,south ms electric power,,,,68925,,,,68925,MA,,
2003,297,Mississippi Power Company,loop interchange & trans. service,,,,,-392722,,OS,,MA,,0
2003,297,Mississippi Power Company,chevron,,,,920866,42049,,,920866,MA,,21.89983115
2003,297,Mississippi Power Company,coast electric/pearl river,,,,101390,,,,101390,MA,,
2003,297,Mississippi Power Company,total,,257207,,94639188,3581215,,,94896395,MA,,26.42655858
2004,297,Mississippi Power Company,associated companies,,387462,,72700971,2140065,,OS,73088433,MA,,33.97138451
2004,297,Mississippi Power Company,duke power,,,,8900,144,,OS,8900,MA,,61.80555556
2004,297,Mississippi Power Company,south carolina e&g,,,,1468,320,,OS,1468,MA,,4.5875
2004,297,Mississippi Power Company,mid south/entergy,,,,5543,85,,OS,5543,MA,,65.21176471
2004,297,Mississippi Power Company,tennessee valley authority,,,,29419,887,,OS,29419,MA,,33.16685457
2004,297,Mississippi Power Company,florida power corp,,,,7838,112,,OS,7838,MA,,69.98214286
2004,297,Mississippi Power Company,various co-econ purchases,,,,36225019,916042,,,36225019,MA,,39.54515077
2004,297,Mississippi Power Company,south ms electric power,,,,126145,,,,126145,MA,,
2004,297,Mississippi Power Company,loop interchange & trans. service,,,,,-126542,,OS,,MA,,0
2004,297,Mississippi Power Company,chevron,,,,325660,12197,,,325660,MA,,26.7000082
2004,297,Mississippi Power Company,coast electric/pearl river,,,,115914,,,,115914,MA,,
2004,297,Mississippi Power Company,total,,387462,,109546877,2943310,,,109934339,MA,,37.21893956
2005,297,Mississippi Power Company,associated companies,,,,111283600,1872051,,OS,111283600,MA,,59.44474803
2005,297,Mississippi Power Company,duke power,,,,58027,803,,OS,58027,MA,,72.26276463
2005,297,Mississippi Power Company,south carolina e&g,,,,2293,24,,OS,2293,MA,,95.54166667
2005,297,Mississippi Power Company,mid south/entergy,,,,28769,356,,OS,28769,MA,,80.81179775
2005,297,Mississippi Power Company,florida power & light,,,,32267,437,,OS,32267,MA,,73.8375286
2005,297,Mississippi Power Company,south carolina psa,,,,1074,15,,OS,1074,MA,,71.6
2005,297,Mississippi Power Company,tennessee valley authority,,,,57520,1775,,OS,57520,MA,,32.4056338
2005,297,Mississippi Power Company,florida power corp,,,,10381,151,,OS,10381,MA,,68.74834437
2005,297,Mississippi Power Company,various co-econ purchases,,,,31958426,457942,,,31958426,MA,,69.78706037
2005,297,Mississippi Power Company,south ms electric power,,,,44875,,,,44875,MA,,
2005,297,Mississippi Power Company,city of tallahassee,,,,1483,53,,OS,1483,MA,,27.98113208
2005,297,Mississippi Power Company,loop interchange & trans. service,,,,,-79152,,OS,,MA,,0
2005,297,Mississippi Power Company,chevron,,,,1043039,38919,,,1043039,MA,,26.80025181
2005,297,Mississippi Power Company,coast electric/pearl river,,,,135787,,,,135787,MA,,
2005,297,Mississippi Power Company,total,,,,144657541,2293374,,,144657541,MA,,63.07629763
2006,297,Mississippi Power Company,associated companies,,25073,,56929999,1166095,,OS,56955072,MA,,48.82106432
2006,297,Mississippi Power Company,duke power,,,,34070,563,,OS,34070,MA,,60.51509769
2006,297,Mississippi Power Company,south carolina e&g,,,,2640,50,,OS,2640,MA,,52.8
2006,297,Mississippi Power Company,mid south/entergy,,,,16006,204,,OS,16006,MA,,78.46078431
2006,297,Mississippi Power Company,florida power & light,,,,7169,175,,OS,7169,MA,,40.96571429
2006,297,Mississippi Power Company,tennessee valley authority,,,,13234,280,,OS,13234,MA,,47.26428571
2006,297,Mississippi Power Company,florida power corp,,,,,283471,,OS,,MA,,0
2006,297,Mississippi Power Company,various co-econ purchases,,,,16820554,,,,16820554,MA,,
2006,297,Mississippi Power Company,south ms electric power,,,,60870,,,,60870,MA,,
2006,297,Mississippi Power Company,loop interchange & trans. service,,,,,-130963,,OS,,MA,,0
2006,297,Mississippi Power Company,coast electric/pearl river,,,,164561,,,,164561,MA,,
2006,297,Mississippi Power Company,total,,25073,,74049103,1319875,,,74074176,MA,,56.1031181
2007,297,Mississippi Power Company,associated companies,,195135,,86494874,1607462,,OS,86690009,MA,,53.80834757
2007,297,Mississippi Power Company,south carolina e&g,,,,,3,,OS,,MA,,0
2007,297,Mississippi Power Company,various co-econ purchases,,,,10191423,156127,,,10191423,MA,,65.27649286
2007,297,Mississippi Power Company,south ms electric power,,,,3675,,,,3675,MA,,
2007,297,Mississippi Power Company,loop interchange & trans. service,,,,,338235,,OS,,MA,,0
2007,297,Mississippi Power Company,coast electric/pearl river,,,,180347,,,,180347,MA,,
2007,297,Mississippi Power Company,total,,195135,,96870319,2101827,,,97065454,MA,,46.08862623
2008,297,Mississippi Power Company,associated companies,,16090,,99509568,1368947,,OS,99525658,MA,,72.69059211
